date,max_temperature,min_temperature,avg_wind_speed,avg_precipitation,weather
2021-05-12,34.0,24.0,13.8,2.0,rain
2021-05-13,31.0,25.0,10.9,3.2,other
2021-05-14,34.0,27.0,16.4,0.1,sun
2021-05-15,34.0,27.0,15.2,0.0,other
2021-05-16,35.0,27.0,14.1,0.2,other
2021-05-17,34.0,28.0,15.9,0.5,other
2021-05-18,33.0,27.0,17.4,0.0,sun
2021-05-19,35.0,27.0,15.4,0.0,sun
2021-05-20,35.0,28.0,15.5,0.0,rain
2021-05-21,33.0,28.0,15.2,0.0,other
2021-05-22,36.0,29.0,17.2,0.0,other
2021-05-23,35.0,29.0,14.1,0.4,other
2021-05-24,0.0,0.0,12.3,9.0,rain
2021-05-25,0.0,0.0,7.5,5.0,rain
2021-05-26,34.0,27.0,11.8,3.0,rain
2021-05-27,33.0,27.0,11.3,0.0,rain
2021-05-28,34.0,28.0,12.2,0.0,fog
2021-05-29,35.0,28.0,13.3,1.0,other
2021-05-30,38.0,29.0,10.5,0.0,sun
2021-05-31,39.0,29.0,10.2,0.0,sun
2021-06-01,39.0,29.0,12.0,0.0,sun
2021-06-02,40.0,30.0,11.5,0.0,other
2021-06-03,40.0,26.0,13.4,0.0,other
2021-06-04,29.0,25.0,9.8,0.3,sun
2021-06-05,32.0,26.0,5.4,0.0,fog
2021-06-06,33.0,27.0,9.2,0.0,fog
2021-06-07,34.0,26.0,9.3,26.5,rain
2021-06-08,34.0,26.0,6.2,19.5,rain
2021-06-09,32.0,26.0,8.2,18.2,rain
2021-06-10,32.0,26.0,8.2,0.0,rain
2021-06-11,34.0,27.0,10.0,2.0,other
2021-06-12,35.0,26.0,14.7,16.0,other
2021-06-13,31.0,26.0,15.4,29.5,rain
2021-06-14,34.0,27.0,13.5,0.0,other
2021-06-15,35.0,28.0,8.5,0.0,sun
2021-06-16,37.0,28.0,9.7,0.0,sun
2021-06-17,37.0,29.0,10.6,0.0,sun
2021-06-18,38.0,29.0,9.2,0.0,sun
2021-06-19,39.0,30.0,8.9,0.0,sun
2021-06-20,40.0,30.0,8.1,0.0,sun
2021-06-21,38.0,30.0,9.0,0.0,sun
2021-06-22,37.0,26.0,10.2,0.0,other
2021-06-23,34.0,27.0,8.6,43.0,rain
2021-06-24,32.0,26.0,9.8,0.6,other
2021-06-25,32.0,25.0,9.5,0.0,other
2021-06-26,35.0,26.0,9.5,19.5,other
2021-06-27,37.0,29.0,9.8,7.0,sun
2021-06-28,37.0,30.0,7.7,0.0,sun
2021-06-29,35.0,28.0,9.1,0.0,sun
2021-06-30,36.0,29.0,10.6,0.0,sun
2021-07-01,37.0,30.0,11.5,0.0,sun
2021-07-02,38.0,30.0,10.3,0.0,rain
2021-07-03,37.0,29.0,9.2,0.0,other
2021-07-04,37.0,30.0,13.4,0.0,sun
2021-07-05,33.0,26.0,9.2,5.0,other
2021-07-06,35.0,28.0,9.2,0.0,sun
2021-07-07,34.0,25.0,8.4,24.0,other
2021-07-08,29.0,26.0,10.2,26.5,rain
2021-07-09,33.0,26.0,9.0,3.5,other
2021-07-10,32.0,25.0,7.1,12.0,rain
2021-07-11,35.0,27.0,9.6,0.0,sun
2021-07-12,35.0,27.0,15.4,0.0,sun
2021-07-13,35.0,28.0,15.8,0.0,sun
2021-07-14,35.0,27.0,15.4,0.0,sun
2021-07-15,35.0,27.0,12.3,0.0,sun
2021-07-16,36.0,27.0,10.0,0.0,fog
2021-07-17,36.0,28.0,12.2,0.0,sun
2021-07-18,31.0,25.0,9.0,0.7,other
2021-07-19,34.0,26.0,7.0,0.0,sun
2021-07-20,35.0,26.0,8.1,0.0,other
2021-07-21,34.0,26.0,9.6,0.0,other
2021-07-22,31.0,26.0,6.9,16.5,rain
2021-07-23,28.0,26.0,10.3,25.0,rain
2021-07-24,36.0,27.0,8.4,2.0,fog
2021-07-25,35.0,26.0,9.8,0.0,sun
2021-07-26,35.0,27.0,8.0,0.0,other
2021-07-27,36.0,28.0,7.2,0.2,other
2021-07-28,36.0,28.0,9.0,0.0,other
2021-07-29,36.0,28.0,7.6,3.0,fog
2021-07-30,36.0,28.0,7.4,0.0,fog
2021-07-31,37.0,25.0,8.4,0.0,other
2021-08-01,30.0,26.0,7.1,8.0,rain
2021-08-02,36.0,27.0,7.3,0.0,sun
2021-08-03,36.0,28.0,7.8,0.0,sun
2021-08-04,37.0,29.0,6.7,0.0,sun
2021-08-05,36.0,29.0,8.4,0.0,other
2021-08-06,38.0,30.0,10.2,0.0,sun
2021-08-07,38.0,30.0,9.9,0.0,fog
2021-08-08,34.0,27.0,9.9,0.0,other
2021-08-09,32.0,27.0,7.7,0.0,other
2021-08-10,30.0,25.0,8.9,11.5,rain
2021-08-11,33.0,24.0,8.6,12.5,rain
2021-08-12,32.0,24.0,9.4,25.5,other
2021-08-13,35.0,27.0,8.8,1.0,other
2021-08-14,35.0,24.0,8.0,0.0,fog
2021-08-15,32.0,26.0,9.0,0.0,other
2021-08-16,34.0,25.0,11.4,0.0,rain
2021-08-17,35.0,24.0,9.4,0.0,other
2021-08-18,35.0,25.0,9.1,0.0,other
2021-08-19,34.0,27.0,11.8,25.0,other
2021-08-20,34.0,28.0,12.0,0.0,sun
2021-08-21,36.0,28.0,13.1,0.0,sun
2021-08-22,35.0,29.0,14.8,0.0,sun
2021-08-23,30.0,27.0,12.7,0.0,sun
2021-08-24,34.0,27.0,11.5,0.0,other
2021-08-25,34.0,27.0,11.9,4.5,other
2021-08-26,32.0,25.0,9.4,16.6,other
2021-08-27,31.0,23.0,7.3,39.0,other
2021-08-28,32.0,25.0,6.8,8.5,other
2021-08-29,33.0,25.0,7.9,0.0,fog
2021-08-30,33.0,26.0,8.1,0.0,other
2021-08-31,34.0,27.0,8.2,10.0,other
2021-09-01,34.0,26.0,8.8,19.0,other
2021-09-02,32.0,25.0,6.2,0.0,other
2021-09-03,33.0,27.0,9.8,2.0,other
2021-09-04,33.0,27.0,10.9,9.0,rain
2021-09-05,32.0,25.0,7.3,19.1,other
2021-09-06,34.0,26.0,6.7,0.0,sun
2021-09-07,31.0,25.0,7.7,0.0,rain
2021-09-08,32.0,24.0,9.6,24.0,rain
2021-09-09,32.0,25.0,6.0,29.2,other
2021-09-10,34.0,25.0,7.9,0.0,other
2021-09-11,35.0,26.0,7.8,0.0,sun
2021-09-12,36.0,28.0,6.8,0.0,fog
2021-09-13,34.0,25.0,8.0,0.0,fog
2021-09-14,28.0,25.0,6.6,6.0,rain
2021-09-15,28.0,25.0,5.6,15.5,fog
2021-09-16,31.0,25.0,9.1,5.0,rain
2021-09-17,32.0,24.0,9.6,4.0,other
2021-09-18,34.0,26.0,11.2,3.0,fog
2021-09-19,34.0,27.0,11.9,0.0,sun
2021-09-20,33.0,24.0,7.3,0.0,other
2021-09-21,34.0,25.0,7.0,0.0,other
2021-09-22,32.0,25.0,6.6,3.0,other
2021-09-23,32.0,25.0,8.0,0.2,fog
2021-09-24,28.0,23.0,6.0,10.0,rain
2021-09-25,32.0,23.0,8.2,44.0,rain
2021-09-26,30.0,24.0,7.1,17.5,rain
2021-09-27,32.0,24.0,5.2,2.5,fog
2021-09-28,33.0,26.0,7.3,0.0,fog
2021-09-29,34.0,26.0,7.5,0.0,fog
2021-09-30,34.0,26.0,8.8,0.0,fog
2021-10-01,34.0,26.0,9.4,0.0,fog
2021-10-02,31.0,25.0,8.2,0.0,other
2021-10-03,33.0,26.0,8.1,0.0,fog
2021-10-04,32.0,25.0,7.1,8.0,other
2021-10-05,33.0,26.0,7.6,0.1,other
2021-10-06,34.0,26.0,5.0,0.0,fog
2021-10-07,34.0,26.0,6.8,0.0,fog
2021-10-08,34.0,27.0,11.7,0.0,sun
2021-10-09,29.0,23.0,11.7,9.0,rain
2021-10-10,25.0,23.0,14.6,43.5,rain
2021-10-11,0.0,0.0,13.6,52.0,rain
2021-10-12,0.0,0.0,11.8,0.0,sun
2021-10-13,27.0,23.0,12.0,5.0,rain
2021-10-14,24.0,21.0,17.8,7.5,rain
2021-10-15,22.0,21.0,8.7,16.5,rain
2021-10-16,24.0,19.0,14.8,26.0,rain
2021-10-17,24.0,18.0,13.0,2.0,rain
2021-10-18,20.0,18.0,5.5,8.0,rain
2021-10-19,24.0,20.0,4.8,3.0,fog
2021-10-20,31.0,23.0,10.8,0.0,fog
2021-10-21,26.0,20.0,14.5,0.0,rain
2021-10-22,21.0,18.0,11.8,0.0,rain
2021-10-23,24.0,19.0,8.2,0.0,sun
2021-10-24,25.0,18.0,7.7,0.0,sun
2021-10-25,27.0,18.0,5.8,0.0,fog
2021-10-26,28.0,20.0,4.5,0.0,fog
2021-10-27,29.0,21.0,6.2,0.0,fog
2021-10-28,25.0,21.0,7.1,41.0,rain
2021-10-29,22.0,20.0,6.8,9.0,rain
2021-10-30,20.0,19.0,11.2,17.5,rain
2021-10-31,22.0,20.0,7.1,0.8,drizzle
2021-11-01,22.0,21.0,7.4,2.5,rain
2021-11-02,23.0,21.0,7.6,3.0,rain
2021-11-03,27.0,21.0,7.5,0.0,fog
2021-11-04,30.0,23.0,14.1,0.0,fog
2021-11-05,30.0,24.0,11.9,0.0,fog
2021-11-06,30.0,24.0,10.5,0.0,fog
2021-11-07,31.0,20.0,12.8,0.0,fog
2021-11-08,20.0,17.0,12.7,0.4,other
2021-11-09,24.0,18.0,7.8,0.0,sun
2021-11-10,24.0,16.0,6.5,0.0,sun
2021-11-11,25.0,16.0,6.2,0.0,sun
2021-11-12,25.0,20.0,10.6,0.0,sun
2021-11-13,24.0,17.0,8.1,0.0,sun
2021-11-14,26.0,19.0,5.6,0.0,sun
2021-11-15,26.0,19.0,6.6,0.0,fog
2021-11-16,21.0,20.0,4.4,0.0,fog
2021-11-17,22.0,19.0,12.7,0.4,drizzle
2021-11-18,23.0,17.0,7.0,0.0,fog
2021-11-19,23.0,19.0,7.2,0.0,fog
2021-11-20,28.0,20.0,7.3,0.6,fog
2021-11-21,31.0,20.0,11.3,0.0,fog
2021-11-22,22.0,17.0,17.2,1.0,other
2021-11-23,21.0,17.0,11.5,0.0,sun
2021-11-24,21.0,16.0,8.7,0.0,sun
2021-11-25,21.0,16.0,5.0,0.0,fog
2021-11-26,24.0,16.0,6.0,0.0,rain
2021-11-27,25.0,15.0,7.1,0.0,fog
2021-11-28,26.0,16.0,4.9,0.0,other
2021-11-29,28.0,18.0,5.7,0.0,fog
2021-11-30,26.0,17.0,11.4,0.0,sun
2021-12-01,24.0,12.0,6.9,0.0,sun
2021-12-02,23.0,12.0,5.5,0.0,sun
2021-12-03,24.0,12.0,5.1,0.0,fog
2021-12-04,24.0,12.0,4.7,0.0,fog
2021-12-05,24.0,13.0,5.0,0.0,fog
2021-12-06,25.0,11.0,4.6,0.0,fog
2021-12-07,25.0,12.0,4.5,0.0,fog
2021-12-08,24.0,13.0,4.3,0.0,fog
2021-12-09,22.0,17.0,5.7,0.0,fog
2021-12-10,25.0,18.0,9.2,0.0,fog
2021-12-11,24.0,18.0,6.5,0.0,fog
2021-12-12,26.0,17.0,13.2,0.0,fog
2021-12-13,20.0,13.0,6.8,0.0,sun
2021-12-14,23.0,13.0,5.7,0.0,fog
2021-12-15,21.0,18.0,5.4,0.0,fog
2021-12-16,26.0,19.0,5.0,0.0,fog
2021-12-17,25.0,17.0,14.0,0.0,fog
2021-12-18,22.0,14.0,12.2,0.0,sun
2021-12-19,22.0,14.0,7.5,0.0,sun
2021-12-20,22.0,16.0,10.9,0.0,sun
2021-12-21,23.0,15.0,7.2,0.0,fog
2021-12-22,25.0,14.0,7.1,0.0,fog
2021-12-23,24.0,16.0,8.0,0.0,fog
2021-12-24,23.0,18.0,5.8,0.0,fog
2021-12-25,23.0,18.0,7.2,0.0,fog
2021-12-26,19.0,13.0,16.0,0.0,fog
2021-12-27,14.0,11.0,13.3,0.0,sun
2021-12-28,17.0,11.0,5.8,0.0,sun
2021-12-29,16.0,14.0,12.7,0.0,drizzle
2021-12-30,19.0,13.0,10.8,0.0,drizzle
2021-12-31,17.0,14.0,7.1,0.2,drizzle
2022-01-01,17.0,15.0,9.9,0.0,sun
2022-01-02,22.0,13.0,5.7,0.0,fog
2022-01-03,20.0,13.0,3.6,0.0,fog
2022-01-04,24.0,17.0,9.0,0.0,fog
2022-01-05,24.0,18.0,8.3,0.0,fog
2022-01-06,25.0,19.0,9.7,0.0,fog
2022-01-07,24.0,19.0,14.6,0.0,fog
2022-01-08,22.0,14.0,14.7,0.0,drizzle
2022-01-09,15.0,13.0,10.2,1.0,rain
2022-01-10,17.0,13.0,11.6,0.2,drizzle
2022-01-11,20.0,15.0,8.2,1.0,fog
2022-01-12,18.0,15.0,8.6,0.0,fog
2022-01-13,17.0,15.0,9.2,0.1,drizzle
2022-01-14,18.0,15.0,5.2,0.0,fog
2022-01-15,21.0,16.0,5.0,0.0,fog
2022-01-16,24.0,13.0,12.8,0.1,rain
2022-01-17,16.0,14.0,9.9,11.5,rain
2022-01-18,21.0,13.0,7.7,0.0,fog
2022-01-19,22.0,14.0,7.5,0.0,rain
2022-01-20,17.0,15.0,8.5,1.3,fog
2022-01-21,17.0,16.0,5.1,3.5,fog
2022-01-22,21.0,16.0,5.8,2.5,fog
2022-01-23,24.0,18.0,6.1,0.2,fog
2022-01-24,26.0,20.0,11.0,0.0,fog
2022-01-25,22.0,19.0,13.4,0.0,drizzle
2022-01-26,23.0,19.0,13.1,0.2,rain
2022-01-27,26.0,20.0,15.9,0.0,fog
2022-01-28,26.0,20.0,17.5,0.0,fog
2022-01-29,20.0,13.0,20.0,0.5,rain
2022-01-30,14.0,11.0,12.6,0.1,drizzle
2022-01-31,14.0,12.0,12.3,1.0,rain
2022-02-01,14.0,11.0,12.4,0.0,sun
2022-02-02,14.0,11.0,12.4,0.0,sun
2022-02-03,16.0,12.0,8.8,0.0,sun
2022-02-04,18.0,14.0,8.3,0.0,sun
2022-02-05,17.0,12.0,7.8,0.8,rain
2022-02-06,14.0,12.0,7.6,8.5,rain
2022-02-07,20.0,14.0,6.1,0.2,drizzle
2022-02-08,16.0,13.0,15.1,0.6,drizzle
2022-02-09,14.0,12.0,14.5,0.9,drizzle
2022-02-10,15.0,12.0,7.0,0.3,drizzle
2022-02-11,18.0,14.0,6.9,0.6,drizzle
2022-02-12,16.0,13.0,12.5,2.5,drizzle
2022-02-13,15.0,13.0,12.5,3.5,other
2022-02-14,20.0,13.0,9.2,0.0,sun
2022-02-15,17.0,15.0,7.4,0.0,drizzle
2022-02-16,17.0,15.0,4.5,0.7,drizzle
2022-02-17,20.0,17.0,5.3,0.0,drizzle
2022-02-18,22.0,14.0,15.3,0.3,rain
2022-02-19,13.0,8.0,17.8,15.5,rain
2022-02-20,10.0,8.0,13.8,20.5,rain
2022-02-21,13.0,9.0,14.5,0.3,sun
2022-02-22,13.0,11.0,13.6,0.0,sun
2022-02-23,17.0,10.0,10.4,0.0,sun
2022-02-24,19.0,10.0,8.6,0.0,fog
2022-02-25,20.0,11.0,7.7,0.0,fog
2022-02-26,21.0,13.0,5.9,0.0,fog
2022-02-27,22.0,16.0,6.4,0.0,fog
2022-02-28,24.0,16.0,9.7,0.0,fog
2022-03-01,22.0,19.0,5.5,0.0,fog
2022-03-02,25.0,18.0,8.5,0.0,fog
2022-03-03,26.0,19.0,11.8,0.0,fog
2022-03-04,23.0,20.0,9.7,0.0,fog
2022-03-05,22.0,21.0,9.6,0.2,fog
2022-03-06,24.0,20.0,11.7,0.4,drizzle
2022-03-07,24.0,16.0,7.8,5.2,rain
2022-03-08,26.0,16.0,13.5,0.0,fog
2022-03-09,23.0,17.0,14.2,0.0,fog
2022-03-10,24.0,19.0,10.0,0.5,other
2022-03-11,24.0,20.0,9.7,0.0,fog
2022-03-12,25.0,21.0,14.5,0.0,fog
2022-03-13,25.0,21.0,12.7,0.0,fog
2022-03-14,25.0,21.0,8.2,0.0,fog
2022-03-15,28.0,22.0,7.8,0.0,fog
2022-03-16,26.0,22.0,12.8,1.0,fog
2022-03-17,25.0,22.0,10.2,0.0,fog
2022-03-18,28.0,22.0,11.4,0.1,fog
2022-03-19,26.0,22.0,13.8,0.0,fog
2022-03-20,28.0,24.0,17.1,0.0,fog
2022-03-21,28.0,24.0,13.9,0.0,fog
2022-03-22,30.0,19.0,14.9,0.0,fog
2022-03-23,20.0,16.0,14.1,4.5,other
2022-03-24,20.0,16.0,11.6,5.0,fog
2022-03-25,25.0,19.0,7.2,0.2,fog
2022-03-26,32.0,23.0,10.1,0.0,fog
2022-03-27,25.0,18.0,14.4,0.4,rain
2022-03-28,22.0,18.0,8.8,7.0,fog
2022-03-29,22.0,19.0,6.9,0.0,fog
2022-03-30,25.0,19.0,10.4,0.6,fog
2022-03-31,29.0,19.0,13.5,0.2,fog
2022-04-01,19.0,17.0,15.1,22.0,rain
2022-04-02,22.0,15.0,11.4,0.0,sun
2022-04-03,25.0,16.0,7.8,0.0,sun
2022-04-04,26.0,17.0,8.2,0.0,sun
2022-04-05,27.0,18.0,5.5,0.0,fog
2022-04-06,29.0,19.0,7.5,0.0,fog
2022-04-07,31.0,20.0,7.8,0.0,fog
2022-04-08,31.0,20.0,8.2,0.0,fog
2022-04-09,30.0,20.0,12.7,0.0,fog
2022-04-10,29.0,21.0,11.4,0.0,fog
2022-04-11,25.0,22.0,10.1,0.0,drizzle
2022-04-12,28.0,23.0,12.0,0.0,sun
2022-04-13,32.0,23.0,7.6,0.0,fog
2022-04-14,31.0,24.0,15.0,0.0,fog
2022-04-15,27.0,24.0,15.0,0.0,rain
2022-04-16,26.0,18.0,17.0,2.8,rain
2022-04-17,19.0,17.0,12.3,0.7,drizzle
2022-04-18,23.0,17.0,10.3,5.5,rain
2022-04-19,26.0,19.0,9.6,0.0,sun
2022-04-20,25.0,20.0,8.0,0.0,fog
2022-04-21,23.0,21.0,11.2,0.0,fog
2022-04-22,29.0,22.0,14.6,0.0,fog
2022-04-23,31.0,24.0,14.5,0.0,drizzle
2022-04-24,29.0,25.0,14.7,0.0,rain
2022-04-25,31.0,26.0,15.2,0.0,fog
2022-04-26,31.0,26.0,14.7,0.0,drizzle
2022-04-27,31.0,26.0,15.8,0.1,drizzle
2022-04-28,28.0,26.0,13.7,0.0,sun
2022-04-29,28.0,26.0,9.0,0.0,rain
2022-04-30,32.0,20.0,15.1,1.0,fog
2022-05-01,26.0,20.0,15.7,6.0,other
2022-05-02,27.0,19.0,7.9,0.0,sun
2022-05-03,30.0,19.0,8.2,0.0,sun
2022-05-04,30.0,21.0,8.4,0.0,sun
2022-05-05,30.0,23.0,10.2,0.0,fog
2022-05-06,29.0,24.0,7.3,0.0,rain
2022-05-07,30.0,24.0,11.6,0.5,rain
2022-05-08,29.0,24.0,17.5,1.6,rain
2022-05-09,32.0,25.0,16.4,2.0,fog
2022-05-10,33.0,26.0,11.5,3.0,rain
2022-05-11,32.0,26.0,11.3,0.0,fog
2022-05-12,31.0,24.0,9.6,18.8,rain
2022-05-13,30.0,23.0,15.3,0.0,other
2022-05-14,26.0,23.0,8.5,1.6,fog
2022-05-15,27.0,22.0,12.8,2.5,other
2022-05-16,26.0,20.0,8.2,0.0,sun
2022-05-17,28.0,22.0,8.5,0.0,sun
2022-05-18,29.0,23.0,11.0,0.0,sun
2022-05-19,29.0,24.0,11.0,0.0,fog
2022-05-20,30.0,24.0,9.2,0.0,fog
2022-05-21,27.0,23.0,12.0,0.1,rain
2022-05-22,25.0,23.0,11.5,24.5,rain
2022-05-23,27.0,23.0,9.5,72.0,rain
2022-05-24,25.0,23.0,6.1,24.0,fog
2022-05-25,30.0,25.0,9.2,0.0,fog
2022-05-26,33.0,25.0,10.3,0.0,fog
2022-05-27,32.0,24.0,10.2,7.0,rain
2022-05-28,33.0,26.0,13.9,17.0,fog
2022-05-29,34.0,26.0,11.0,10.0,fog
2022-05-30,32.0,24.0,9.4,0.0,other
2022-05-31,31.0,25.0,9.9,29.6,fog
2022-06-01,34.0,25.0,9.8,25.0,fog
2022-06-02,34.0,26.0,10.8,4.0,other
2022-06-03,37.0,27.0,10.1,0.0,sun
2022-06-04,38.0,27.0,9.1,0.0,sun
2022-06-05,34.0,27.0,11.0,0.0,other
2022-06-06,30.0,25.0,6.0,5.0,rain
2022-06-07,31.0,26.0,7.6,6.0,fog
2022-06-08,31.0,26.0,8.0,7.0,other
2022-06-09,33.0,27.0,8.0,0.0,fog
2022-06-10,33.0,26.0,8.2,0.0,rain
2022-06-11,29.0,27.0,6.6,0.3,rain
2022-06-12,34.0,27.0,7.7,0.1,fog
2022-06-13,35.0,25.0,9.5,0.0,rain
2022-06-14,30.0,26.0,9.5,28.6,rain
2022-06-15,31.0,25.0,8.6,20.0,rain
2022-06-16,35.0,26.0,8.7,2.0,other
2022-06-17,35.0,27.0,8.7,0.0,sun
2022-06-18,36.0,28.0,10.4,0.0,sun
2022-06-19,38.0,29.0,9.3,0.0,sun
2022-06-20,38.0,28.0,11.7,0.0,sun
2022-06-21,39.0,27.0,14.1,0.0,other
2022-06-22,36.0,24.0,14.1,0.0,other
2022-06-23,33.0,25.0,9.4,3.0,other
2022-06-24,34.0,27.0,13.4,0.0,sun
2022-06-25,35.0,27.0,13.7,0.0,sun
2022-06-26,34.0,28.0,13.2,1.0,other
2022-06-27,37.0,28.0,11.8,0.0,sun
2022-06-28,36.0,29.0,10.0,0.0,sun
2022-06-29,33.0,23.0,7.0,0.3,other
2022-06-30,32.0,26.0,7.3,51.0,rain
2022-07-01,33.0,27.0,9.7,0.0,other
2022-07-02,36.0,26.0,13.6,0.0,rain
2022-07-03,37.0,28.0,7.8,1.4,other
2022-07-04,36.0,29.0,8.7,0.0,other
2022-07-05,36.0,24.0,8.9,85.0,rain
2022-07-06,31.0,26.0,8.8,8.0,other
2022-07-07,32.0,25.0,10.8,24.0,rain
2022-07-08,30.0,25.0,7.4,3.0,other
2022-07-09,30.0,26.0,8.5,0.6,other
2022-07-10,34.0,27.0,5.8,0.2,rain
2022-07-11,34.0,28.0,8.8,1.0,other
2022-07-12,33.0,27.0,8.9,2.0,other
2022-07-13,33.0,27.0,7.0,17.0,other
2022-07-14,34.0,25.0,10.4,3.8,other
